"Tabela 9886 - Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas, por alfabetização, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",,,,,,,,,,,,,,
Variável - Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas (Pessoas),,,,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Ano x Alfabetização x Cor ou raça,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,2022,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Alfabetizadas,,,,,,Não alfabetizadas,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Branca,Preta,Amarela,Parda,Indígena,Sem declaração,Branca,Preta,Amarela,Parda,Indígena,Sem declaração
Vila Inestan - Belo Horizonte (MG),Mulheres,45 a 54 anos,9,17,-,22,-,-,-,-,-,-,-,-
Vila Inestan - Belo Horizonte (MG),Mulheres,55 a 64 anos,-,13,-,14,-,-,-,1,-,1,-,-
Vila Inestan - Belo Horizonte (MG),Mulheres,65 anos ou mais,4,10,-,11,-,-,-,-,-,2,-,-
Vila Inestan - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,3,-,6,-,-,-,-,-,-,-,-
Vila Inestan - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,2,-,4,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,15 a 19 anos,3,7,-,3,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,20 a 24 anos,-,5,-,9,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,25 a 34 anos,4,7,-,14,-,-,-,1,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,35 a 44 anos,2,12,-,9,-,-,-,-,-,1,-,-
Vila de Sá - Belo Horizonte (MG),Homens,45 a 54 anos,3,9,-,5,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,55 a 64 anos,11,3,-,8,-,-,1,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,65 anos ou mais,1,5,-,4,1,-,-,2,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,75 anos ou mais,1,1,-,-,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Homens,80 anos ou mais,-,1,-,-,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,15 a 19 anos,3,6,-,2,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,1,-,10,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,25 a 34 anos,9,7,-,6,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,35 a 44 anos,4,10,-,8,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,45 a 54 anos,11,3,-,10,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,55 a 64 anos,4,3,-,8,-,-,-,-,-,-,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,65 anos ou mais,4,2,-,3,-,-,-,2,-,3,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,1,-,1,-,-,-,1,-,1,-,-
Vila de Sá - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,1,-,-,-,-,-,-,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,15 a 19 anos,-,3,-,9,-,-,-,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,20 a 24 anos,4,9,-,11,-,-,-,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,25 a 34 anos,5,13,-,23,-,-,-,3,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,35 a 44 anos,2,5,-,14,-,-,-,-,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,45 a 54 anos,5,6,-,12,-,-,-,1,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,55 a 64 anos,2,2,-,6,-,-,1,1,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,65 anos ou mais,1,-,-,5,-,-,-,-,-,2,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,1,-,-,-,-,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,15 a 19 anos,1,7,-,6,-,-,-,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,20 a 24 anos,8,4,-,9,-,-,-,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,25 a 34 anos,5,8,-,18,-,-,-,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,35 a 44 anos,3,8,-,9,-,-,-,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,45 a 54 anos,6,7,-,15,-,-,1,-,-,-,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,55 a 64 anos,6,-,-,11,-,-,-,3,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,65 anos ou mais,1,1,-,4,-,-,1,3,-,2,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,-,-,-,-,1,-,1,-,-
Morro dos Macacos - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Vila Maria - Belo Horizonte (MG),Homens,15 a 19 anos,36,41,-,89,1,-,-,-,-,3,-,-
Vila Maria - Belo Horizonte (MG),Homens,20 a 24 anos,55,52,2,114,1,-,1,-,-,-,-,-
Vila Maria - Belo Horizonte (MG),Homens,25 a 34 anos,61,84,-,200,-,-,2,2,-,5,-,-
Vila Maria - Belo Horizonte (MG),Homens,35 a 44 anos,53,85,-,196,-,-,2,4,-,7,-,-
Vila Maria - Belo Horizonte (MG),Homens,45 a 54 anos,52,61,-,112,2,-,1,3,-,18,-,-
Vila Maria - Belo Horizonte (MG),Homens,55 a 64 anos,26,25,-,81,-,-,6,5,1,9,-,-
Vila Maria - Belo Horizonte (MG),Homens,65 anos ou mais,26,17,-,58,-,-,10,12,-,30,-,-
Vila Maria - Belo Horizonte (MG),Homens,75 anos ou mais,8,3,-,9,-,-,7,4,-,17,-,-
Vila Maria - Belo Horizonte (MG),Homens,80 anos ou mais,3,1,-,3,-,-,4,2,-,7,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,15 a 19 anos,36,34,-,131,-,-,-,-,-,1,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,20 a 24 anos,58,51,-,127,2,-,-,-,-,-,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,25 a 34 anos,88,73,1,215,-,-,-,-,-,3,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,35 a 44 anos,69,108,-,213,1,-,4,3,-,5,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,45 a 54 anos,56,49,-,157,2,-,3,8,-,8,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,55 a 64 anos,34,34,-,89,1,-,6,7,1,24,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,65 anos ou mais,42,30,1,72,-,-,30,29,-,65,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,75 anos ou mais,10,8,-,18,-,-,14,12,-,29,-,-
Vila Maria - Belo Horizonte (MG),Mulheres,80 anos ou mais,7,2,-,6,-,-,8,7,-,13,-,-
Mirtes - Belo Horizonte (MG),Homens,15 a 19 anos,1,5,-,9,-,-,-,1,-,2,-,-
Mirtes - Belo Horizonte (MG),Homens,20 a 24 anos,4,6,-,16,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Homens,25 a 34 anos,3,8,-,23,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Homens,35 a 44 anos,2,5,-,11,-,-,-,-,-,2,-,-
Mirtes - Belo Horizonte (MG),Homens,45 a 54 anos,2,6,-,9,-,-,-,-,-,1,-,-
Mirtes - Belo Horizonte (MG),Homens,55 a 64 anos,-,3,-,6,-,-,-,-,-,1,-,-
Mirtes - Belo Horizonte (MG),Homens,65 anos ou mais,-,-,-,1,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,5,-,10,-,-,-,-,-,1,-,-
Mirtes - Belo Horizonte (MG),Mulheres,20 a 24 anos,2,11,-,11,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Mulheres,25 a 34 anos,3,9,-,12,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Mulheres,35 a 44 anos,4,7,-,11,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Mulheres,45 a 54 anos,5,4,-,10,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Mulheres,55 a 64 anos,1,4,-,4,-,-,-,-,-,-,-,-
Mirtes - Belo Horizonte (MG),Mulheres,65 anos ou mais,-,-,-,2,-,-,1,1,-,2,-,-
Mirtes - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Mirtes - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,15 a 19 anos,6,9,-,19,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,20 a 24 anos,4,5,-,20,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,25 a 34 anos,12,6,-,25,-,-,-,1,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,35 a 44 anos,7,10,-,25,-,-,-,-,-,2,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,45 a 54 anos,6,4,-,19,-,-,-,1,-,3,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,55 a 64 anos,4,3,-,7,-,-,-,3,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,65 anos ou mais,-,5,-,7,-,-,-,1,-,1,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,75 anos ou mais,-,1,-,1,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,8,-,15,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,20 a 24 anos,6,11,-,32,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,25 a 34 anos,6,12,-,31,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,35 a 44 anos,10,19,-,37,-,-,-,-,-,-,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,45 a 54 anos,2,7,-,23,-,-,-,-,-,1,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,55 a 64 anos,4,4,-,6,-,-,2,1,-,3,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,65 anos ou mais,3,2,-,4,-,-,-,2,-,5,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,-,-,1,-,-,-,-,-,2,-,-
Vila São Gabriel - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,-,-,1,-,-,-,-,-,2,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,15 a 19 anos,-,1,-,9,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,20 a 24 anos,1,1,-,14,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,25 a 34 anos,-,8,-,9,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,35 a 44 anos,1,1,-,10,-,-,-,-,-,1,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,45 a 54 anos,2,-,-,6,-,-,-,-,-,3,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,55 a 64 anos,1,3,-,4,-,-,-,2,-,1,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,65 anos ou mais,-,-,-,2,-,-,-,1,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,-,1,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,1,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,15 a 19 anos,1,2,-,3,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,20 a 24 anos,4,3,-,5,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,25 a 34 anos,5,8,-,13,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,35 a 44 anos,1,1,-,11,-,-,-,-,-,1,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,45 a 54 anos,-,1,-,10,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,55 a 64 anos,-,2,-,7,-,-,1,1,-,3,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,65 anos ou mais,-,-,-,1,-,-,1,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,1,-,-,-,-,-,-,-,-
Vila São Dimas - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,1,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,15 a 19 anos,6,3,2,29,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,20 a 24 anos,7,9,-,31,-,-,-,-,-,1,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,25 a 34 anos,20,15,3,53,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,35 a 44 anos,14,11,-,36,-,-,-,-,-,2,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,45 a 54 anos,14,10,-,34,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,55 a 64 anos,6,3,-,19,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,65 anos ou mais,5,2,-,5,-,-,1,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,2,-,-,1,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,1,-,-,1,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,15 a 19 anos,10,4,-,25,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,20 a 24 anos,16,6,-,29,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,25 a 34 anos,11,15,1,46,-,-,1,-,-,1,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,35 a 44 anos,16,8,-,50,-,-,-,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,45 a 54 anos,14,8,1,40,-,-,-,-,-,2,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,55 a 64 anos,4,4,-,23,-,-,1,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,65 anos ou mais,2,2,-,2,-,-,1,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,1,-,-,1,-,-,-,-,-
Vila Ouro Minas - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,1,-,-,1,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Homens,15 a 19 anos,2,2,-,7,-,-,-,-,-,1,-,-
Grotinha - Belo Horizonte (MG),Homens,20 a 24 anos,1,1,-,11,-,-,-,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Homens,25 a 34 anos,1,6,-,20,-,-,-,-,-,1,-,-
Grotinha - Belo Horizonte (MG),Homens,35 a 44 anos,5,8,-,20,-,-,-,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Homens,45 a 54 anos,1,1,-,6,-,-,-,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Homens,55 a 64 anos,1,2,-,4,-,-,-,1,-,1,-,-
Grotinha - Belo Horizonte (MG),Homens,65 anos ou mais,1,1,-,3,-,-,1,-,-,4,-,-
Grotinha - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Grotinha - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Grotinha - Belo Horizonte (MG),Mulheres,15 a 19 anos,-,1,-,10,-,-,-,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,4,-,9,-,-,-,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Mulheres,25 a 34 anos,4,5,-,16,-,-,-,-,-,1,-,-
Grotinha - Belo Horizonte (MG),Mulheres,35 a 44 anos,5,3,-,16,-,-,-,-,-,1,-,-
Grotinha - Belo Horizonte (MG),Mulheres,45 a 54 anos,3,3,-,7,-,-,-,-,-,-,-,-
Grotinha - Belo Horizonte (MG),Mulheres,55 a 64 anos,1,2,-,7,-,-,-,1,-,3,-,-
Grotinha - Belo Horizonte (MG),Mulheres,65 anos ou mais,1,2,-,3,-,-,1,1,-,1,-,-
Grotinha - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,-,-,-,-,1,-,1,-,-
Grotinha - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,15 a 19 anos,4,-,-,8,-,-,-,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,20 a 24 anos,2,1,-,3,-,-,1,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,25 a 34 anos,4,1,-,16,-,-,-,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,35 a 44 anos,3,6,-,9,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,45 a 54 anos,5,3,-,10,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,55 a 64 anos,1,2,-,7,-,-,-,1,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,65 anos ou mais,1,-,-,2,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,75 anos ou mais,1,-,-,1,-,-,-,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Homens,80 anos ou mais,1,-,-,-,-,-,-,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,15 a 19 anos,3,3,-,4,-,-,-,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,20 a 24 anos,2,3,-,5,-,-,1,-,-,-,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,25 a 34 anos,4,2,-,8,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,35 a 44 anos,6,7,-,6,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,45 a 54 anos,4,-,-,7,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,55 a 64 anos,7,3,-,3,-,-,-,-,-,2,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,65 anos ou mais,1,-,-,5,-,-,-,-,-,4,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,-,-,3,-,-,-,-,-,1,-,-
Antonio Ribeiro de Abreu - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,2,-,-,-,-,-,-,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,15 a 19 anos,23,22,-,62,-,-,-,1,-,-,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,20 a 24 anos,13,47,-,90,1,-,-,-,-,2,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,25 a 34 anos,48,65,-,125,-,-,2,-,-,3,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,35 a 44 anos,43,78,-,136,-,-,2,3,-,6,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,45 a 54 anos,18,36,-,82,-,-,1,6,-,11,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,55 a 64 anos,22,32,-,34,-,-,1,6,-,6,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,65 anos ou mais,16,21,-,33,-,-,5,11,-,22,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,75 anos ou mais,5,1,-,8,-,-,2,6,-,6,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Homens,80 anos ou mais,2,-,-,5,-,-,2,1,-,2,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,15 a 19 anos,23,21,-,71,1,-,1,-,-,-,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,20 a 24 anos,18,37,-,67,-,-,1,-,-,3,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,25 a 34 anos,50,77,-,179,-,-,1,1,-,3,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,35 a 44 anos,47,71,-,142,-,-,-,-,-,6,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,45 a 54 anos,31,45,-,108,-,-,4,-,-,10,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,55 a 64 anos,32,55,-,75,-,-,7,12,-,16,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,65 anos ou mais,24,24,-,35,-,-,10,22,-,41,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,75 anos ou mais,6,6,-,6,-,-,5,12,-,15,-,-
Conjunto Paulo VI - Belo Horizonte (MG),Mulheres,80 anos ou mais,3,4,-,3,-,-,3,8,-,8,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,15 a 19 anos,1,3,-,6,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,20 a 24 anos,1,11,-,10,-,-,-,1,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,25 a 34 anos,8,14,-,9,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,35 a 44 anos,5,10,-,15,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,45 a 54 anos,7,2,-,9,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,55 a 64 anos,2,5,-,10,-,-,-,1,-,2,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,65 anos ou mais,3,2,-,4,-,-,1,1,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,75 anos ou mais,1,-,-,-,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,3,-,10,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,20 a 24 anos,4,2,-,8,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,25 a 34 anos,11,7,-,15,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,35 a 44 anos,9,11,-,17,-,-,-,-,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,45 a 54 anos,5,4,-,17,-,-,-,1,-,-,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,55 a 64 anos,4,11,-,7,-,-,-,2,-,1,-,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,65 anos ou mais,3,4,-,1,-,-,1,5,-,2,1,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,1,-,1,-,-,-,1,-,2,1,-
Vila Bandeirantes - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,-,-,1,-,-,-,-,-,1,1,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,15 a 19 anos,16,8,-,34,-,-,1,-,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,20 a 24 anos,8,10,-,31,-,-,-,-,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,25 a 34 anos,21,34,1,54,-,-,1,1,-,1,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,35 a 44 anos,24,25,-,72,-,-,1,3,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,45 a 54 anos,12,29,-,43,-,-,1,-,-,2,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,55 a 64 anos,23,29,-,43,-,-,2,3,-,4,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,65 anos ou mais,10,10,-,12,1,-,3,5,-,9,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,75 anos ou mais,2,3,-,2,1,-,2,3,-,3,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Homens,80 anos ou mais,1,2,-,1,1,-,1,3,-,2,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,15 a 19 anos,7,6,-,30,-,-,-,-,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,20 a 24 anos,11,9,-,34,-,-,-,-,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,25 a 34 anos,22,24,1,71,-,-,-,-,-,1,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,35 a 44 anos,28,32,-,80,1,-,-,1,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,45 a 54 anos,21,16,-,52,-,-,2,1,-,-,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,55 a 64 anos,24,35,-,65,-,-,2,4,-,10,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,65 anos ou mais,8,22,-,25,1,-,7,5,-,11,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,75 anos ou mais,3,7,-,12,-,-,2,4,-,3,-,-
Conjunto Santa Maria - Belo Horizonte (MG),Mulheres,80 anos ou mais,2,5,-,6,-,-,1,4,-,2,-,-
Pindura Saia - Belo Horizonte (MG),Homens,15 a 19 anos,-,3,-,2,-,-,-,-,-,-,-,-
Pindura Saia - Belo Horizonte (MG),Homens,20 a 24 anos,1,3,-,2,-,-,-,-,-,-,-,-
Pindura Saia - Belo Horizonte (MG),Homens,25 a 34 anos,3,2,-,6,-,-,-,-,-,-,-,-
Pindura Saia - Belo Horizonte (MG),Homens,35 a 44 anos,1,5,-,4,-,-,-,-,-,-,-,-
Pindura Saia - Belo Horizonte (MG),Homens,45 a 54 anos,1,6,-,2,-,-,-,-,-,-,-,-
Pindura Saia - Belo Horizonte (MG),Homens,55 a 64 anos,4,2,-,4,-,-,-,-,-,-,-,-
